DX,15654.02964,-9978.279568,1
DY,15537.95416,-6838.903755,1
DZ,15542.3919,-11583.4571,1
EA,14698.02928,-9797.22007,1
EB,15416.41716,-10853.23261,1
EC,15553.98987,-8929.459452,1
ED,15183.5364,-9571.521795,1
EE,15841.2607,-8793.218744,1
EF,15167.10798,-10822.10448,1
EG,15158.40033,-11680.85898,1
EH,15039.6305,-8312.612772,1
EI,15978.79935,-8077.824461,1
EJ,15615.70921,-11571.66695,1
EK,15513.78533,-9671.343991,1
EL,15492.16418,-9137.201489,1
EM,15277.16837,-7522.366347,1
EN,15379.74782,-7525.519565,1
EO,15807.45592,-10612.39281,1
EP,15180.27625,-11303.47726,1
EQ,15117.17797,-12425.02602,1
ER,15390.37534,-9320.749933,1
ES,16095.39234,-7304.296282,1
ET,14887.88406,-10302.48778,1
EU,15515.54031,-12938.69085,1
EV,15741.8155,-11208.98439,1
EW,15184.87579,-10880.7188,1
EX,15742.2864,-13088.06242,1
EY,15422.36976,-8903.7905,1
EZ,15735.96663,-8021.510232,1
FA,15241.32083,-6679.25115,1
FB,14998.09877,-8940.210745,1
FC,15004.4188,-9530.718005,1
FD,15227.12572,-10995.65195,1
FE,15667.00517,-7557.951199,1
FF,15044.83649,-10121.28375,1
FG,15589.49399,-12654.38475,1
FH,15551.48214,-10327.64546,1
FI,15524.92429,-11428.85235,1
FJ,15511.62169,-7218.376257,1
FK,16127.67095,-5247.158123,1
FL,15368.68905,-14300.37286,1
FM,15165.27713,-9661.686725,1
FN,15799.80572,-8637.461761,1
FO,15269.87512,-8993.124405,1
FP,15125.12879,-10509.36225,1
FQ,15307.51204,-12373.87545,1
FR,15155.46841,-9882.464844,1
FS,15254.13267,-10434.07862,1
FT,15680.59536,-10506.01648,1
FU,15945.13133,-7258.971906,1
FV,15388.34955,-11745.29192,1
FW,15158.52305,-12149.09591,1
FX,15273.38929,-6512.547538,1
FY,15343.29768,-10642.31774,1
FZ,15306.95931,-10132.6177,1
GA,14824.32949,-10380.7471,1
GB,15213.01423,-11393.51175,1
GC,15573.91319,-11613.98852,1
GD,15702.43197,-10245.65603,1
GE,15484.99357,-9594.173987,1
GF,15440.33816,-8179.555677,1
GG,15757.9955,-8781.102654,1
GH,15650.80857,-14829.24536,1
GI,15628.69544,-10230.95426,1
GJ,15527.02606,-9503.813084,1
GK,15157.58936,-11300.41039,1
GL,15167.8131,-11056.68824,1
GM,15832.28436,-12633.83302,1
GN,15848.47654,-10834.86263,1
GO,15668.42453,-9954.950572,1
GP,15242.4623,-8652.837652,1
GQ,15535.80215,-9982.986936,1
GR,15169.48878,-11756.75914,1
GS,15386.07751,-8848.426616,1
GT,16160.38431,-12367.06708,1
GU,15080.46539,-9320.156065,1
GV,15439.16493,-10009.83971,1
GW,15524.21083,-9269.331079,1
GX,15115.19293,-9885.145374,1
GY,15670.58847,-7795.304488,1
GZ,15068.0763,-11373.20139,1
HA,15285.58449,-10215.13922,1
HB,15669.25689,-8138.278882,1
HC,15604.26808,-7691.838549,1
HD,15501.20965,-7187.400544,1
HE,15421.30013,-11228.59787,1
HF,15540.18115,-10341.48519,1
HG,15436.71317,-10620.43515,1
HH,15841.50002,-9766.933332,1
HI,15390.90957,-8068.947246,1
HJ,15195.37862,-12070.29675,1
HK,15289.3253,-8974.337852,1
HL,15707.62532,-11005.97349,1
HM,14577.10189,-11794.50953,1
HN,15215.16334,-9619.187998,1
HO,15437.92805,-13916.20421,1
HP,14932.8559,-7562.216832,1
HQ,14959.70134,-9233.077582,1
HR,15551.6916,-9314.201087,1
HS,16152.34248,-12636.28533,1
HT,15289.38965,-7720.803137,1
HU,15310.68244,-11635.60714,1
HV,15739.21126,-10338.67054,1
HW,15983.9172,-11736.36139,1
HX,15434.52079,-8580.063142,1
HY,15603.69364,-11484.81464,1
HZ,15589.73408,-12127.77981,1
IA,15337.92433,-8599.752168,1
IB,15818.75946,-13536.02687,1
IC,15183.17205,-11004.25223,1
ID,15270.92508,-11485.47961,1
IE,15773.80149,-10469.3002,1
IF,15350.90696,-10195.88915,1
IG,15522.15296,-10782.03219,1
IH,15228.37291,-8717.332123,1
II,15889.95414,-11582.02406,1
IJ,15602.85171,-9984.034257,1
IK,15642.78534,-9032.219694,1
IL,15519.95343,-10625.92039,1
IM,15477.29037,-15964.98866,1
IN,15663.21939,-10441.62753,1
IO,15737.39163,-10240.40011,1
IP,15292.35432,-10484.55494,1
IQ,15503.92068,-12776.6804,1
IR,16225.6014,-9739.236159,1
IS,15448.25133,-6158.441368,1
IT,15668.87071,-10249.75183,1
IU,14866.49144,-6637.697809,1
IV,15582.66572,-11199.08656,1
IW,15930.82133,-7363.302348,1
IX,15169.49585,-12015.3148,1
IY,15159.37041,-12967.9346,1
IZ,15185.58884,-12350.49217,1
JA,15448.12222,-12222.20422,1
JB,15821.25396,-11804.03432,1
JC,15389.08503,-13374.52652,1
JD,15484.1594,-9228.362395,1
JE,15972.65941,-12775.27546,1
JF,15533.4009,-8357.4799,1
JG,15929.8306,-9051.925337,1
JH,15419.13069,-11216.71484,1
JI,15010.44066,-10217.3629,1
JJ,15473.5025,-8574.807133,1
JK,15745.23704,-12135.29034,1
JL,15137.54325,-8431.874087,1
JM,15551.93296,-9076.679385,1
JN,14967.17025,-8303.676789,1
JO,15585.05706,-8792.197362,1
JP,15390.10338,-11650.75848,1
JQ,15659.33771,-8003.870788,1
JR,15508.54056,-11397.00787,1
JS,8775.148643,-1444.498219,1
JT,8661.703351,-285.5686997,1
JU,8875.165156,646.6341171,1
JV,9112.556108,-846.8956811,1
JW,8518.396733,988.6616804,1
JX,8991.848557,1330.753829,1
JY,9874.63162,-1702.078656,1
JZ,8959.816534,366.422249,1
KA,8235.321585,1682.11758,1
KB,8679.704057,2887.766011,1
KC,9988.562414,527.3710308,1
KD,8013.496658,3638.698675,1
KE,8926.593429,-2574.304319,1
KF,8916.134579,912.0810723,1
KG,9518.098373,-539.212987,1
KH,9195.249015,266.1159833,1
KI,9515.111835,1156.302358,1
KJ,8418.170377,-944.2059844,1
KK,8676.315876,1426.980795,1
KL,9074.443203,-255.0602056,1
KM,9591.873971,274.5703096,1
KN,7817.217261,-2149.140273,1
KO,9460.614138,-379.0986528,1
KP,9283.506655,1042.388973,1
KQ,10568.21009,-874.4875555,1
KR,9017.265126,-2089.459346,1
KS,8714.830037,-1199.31169,1
KT,9913.406506,-291.4118416,1
KU,9015.263241,2275.298315,1
KV,8903.259211,447.6335011,1
KW,9437.180731,-2239.407903,1
KX,8977.295766,-440.928602,1
KY,9281.818015,-56.63003725,1
KZ,9917.651652,-48.88274424,1
LA,10304.99949,1958.014149,1
LB,8187.95478,1345.042414,1
LC,7489.103679,990.6784933,1
LD,9298.004722,-1597.202188,1
LE,8967.871344,411.5738206,1
LF,9153.108457,2411.606578,1
LG,7863.791882,-1287.525219,1
LH,9362.807756,638.5187532,1
LI,8472.820892,-784.5732107,1
LJ,8643.871083,-1349.899744,1
LK,9775.915968,91.26533986,1
LL,8861.582694,2118.250858,1
LM,8354.981188,-153.8023424,1
LN,9911.111822,-827.9755916,1
LO,8913.609639,4671.957717,1
LP,9150.490597,-1934.818261,1
LQ,9922.135817,-1291.974406,1
LR,9085.443816,2621.625682,1
LS,8311.388321,461.6406924,1
LT,8595.061836,442.0110943,1
LU,9990.800434,1168.785082,1
LV,8874.36285,2536.684966,1
LW,9046.836791,-189.5601356,1
LX,8153.241781,931.777703,1
LY,9125.648106,-1402.274144,1
LZ,8162.277249,-348.9679763,1
MA,9048.207778,515.4575136,1
MB,8098.521559,1931.720267,1
MC,9069.901403,-2588.276507,1
MD,8064.975764,-2655.868514,1
ME,9740.921965,551.8025838,1
MF,9223.240444,2254.159295,1
MG,9620.97365,2331.076738,1
MH,8855.186802,-68.60011558,1
MI,8693.327513,-581.053105,1
MJ,9944.817498,-519.1437006,1
MK,8639.543931,416.0982394,1
ML,9988.587498,-2121.346866,1
MM,8377.780062,1735.135883,1
MN,9531.397532,2093.569349,1
MO,8202.520437,627.2070004,1
MP,8646.760229,589.8214733,1
MQ,9569.684621,-378.6436406,1
MR,7700.416802,63.16400106,1
MS,9299.542097,-1639.437179,1
MT,9751.495722,451.1072248,1
MU,8649.258115,-1175.051678,1
MV,8617.701857,-353.0325912,1
MW,8916.114112,-56.80920105,1
MX,7333.304384,3564.034205,1
MY,8390.578253,397.2870842,1
MZ,7640.025947,-199.7881319,1
123,8395.457656,2495.874649,1
NB,10487.38084,1647.670882,1
NC,8630.373398,900.3888887,1
ND,10087.72787,-410.8939979,1
NE,9492.852049,1298.584314,1
NF,7480.201362,245.3858213,1
NG,8810.357717,2095.400102,1
NH,8779.255986,59.22208588,1
NI,9254.320927,-604.6078929,1
NJ,7722.919398,1370.094576,1
NK,8577.182656,81.42196909,1
NL,8733.083412,865.8980857,1
NM,8043.783429,-257.5107245,1
NN,9040.023714,3716.484455,1
NO,8456.836089,-1553.241922,1
NP,9148.85106,-2231.954929,1
NQ,7890.363144,162.3858339,1
NR,8905.081496,511.4892837,1
NS,8764.954839,-635.1627155,1
NT,8988.553109,317.3862086,1
NU,8798.251146,1495.825708,1
NV,9164.105877,-391.9243797,1
NW,8532.713507,-3124.553758,1
NX,9805.01667,484.4879096,1
NY,8538.803909,-356.9381663,1
NZ,9249.254553,710.843582,1
OA,9478.111752,2103.029804,1
OB,9075.19981,-178.1830547,1
OC,9664.730763,688.8927459,1
OD,9308.06149,239.1935111,1
OE,9177.180182,1718.90661,1
OF,8384.145515,-39.59104513,1
OG,9635.14538,525.978934,1
OH,10850.54862,-1618.554269,1
OI,9500.861857,-399.8641567,1
OJ,8875.098971,1195.324688,1
OK,8022.870229,726.0906467,1
OL,9864.541406,-1292.839167,1
OM,8308.223561,-3942.932149,1
ON,9467.284952,-2042.462954,1
OO,9353.078329,-1136.633852,1
OP,9241.642892,4104.589921,1
OQ,8937.156909,-434.2408945,1
OR,8236.503889,-385.1458309,1
OS,10153.08235,157.8774997,1
OT,7843.892703,-567.6962929,1
OU,9278.331684,395.4420631,1
OV,9341.031056,714.7275944,1
OW,9038.474421,2597.213453,1
OX,10547.35724,2092.125991,1
OY,8294.286223,2873.711292,1
OZ,9968.612571,110.7069143,1
PA,8464.615761,666.3438025,1
PB,7589.557763,1255.650879,1
PC,8978.056499,1021.941817,1
PD,7844.940788,-367.4365601,1
PE,8692.191996,40.50377851,1
PF,9757.058158,-1738.568144,1
PG,8153.337385,-536.2981503,1
PH,8762.670605,1571.308142,1
PI,9375.450567,-2358.51582,1
PJ,8411.577825,1499.373913,1
PK,8886.986026,3483.802198,1
PL,9681.692576,4017.355295,1
PM,8287.312657,19.11208308,1
PN,9641.335356,992.0174098,1
PO,8289.818022,-877.2169252,1
PP,10428.15046,1002.191358,1
PQ,8415.0075,-1959.290048,1
PR,9168.619189,-687.4657437,1
PS,9474.262639,21.30465181,1
PT,9552.277201,-264.4352049,1
PU,9122.280922,529.0290568,1
PV,8739.309747,1418.09755,1
PW,8660.062645,2823.46813,1
PX,9398.109127,2140.318276,1
PY,7959.06743,-1027.150357,1
PZ,8175.386349,-2216.452248,1
QA,9397.246219,1417.485258,1
QB,8891.730125,-1514.699173,1
QC,10065.71466,1084.361398,1
QD,8823.69227,758.7499524,1
QE,9478.449566,1077.699478,1
QF,9280.604453,-1714.81072,1
QG,8370.794511,-1225.072843,1
QH,10032.49734,270.8593209,1
QI,8738.14725,-2734.314893,1
QJ,8903.793614,1561.378461,1
QK,8310.641532,675.7760972,1
QL,9293.991917,2387.755434,1
QM,7302.522958,-388.8214445,1
QN,9247.263829,-187.0410843,1
QO,8463.448879,655.9157949,1
QP,8637.887872,-1272.390672,1
QQ,9186.131899,1880.238952,1
QR,8689.088023,-1542.156465,1
QS,8324.642398,-270.9471349,1
QT,9335.305615,274.597818,1
QU,7859.548011,-390.694277,1
QV,9559.558976,1956.252249,1
QW,8510.636207,1505.612444,1
QX,8755.429286,-937.5939052,1
QY,9418.969613,-1468.789887,1
QZ,8756.224658,1738.338204,1
RA,9636.125281,-1721.398936,1
RB,9822.758758,1157.413973,1
RC,7829.529021,2566.081116,1
RD,8425.806022,2542.889326,1
RE,9001.001527,-562.9451636,1
RF,8132.56263,-599.0651982,1
RG,7891.68914,1419.511599,1
RH,9564.691306,2432.410726,1
RI,8969.969102,-1465.942767,1
RJ,9637.137861,2817.7973,1
RK,7833.703587,1832.486175,1
RL,8461.286643,1143.657251,1
RM,9106.821744,-457.9950797,1
RN,9762.523096,5152.585917,1
RO,8313.475807,-314.4472576,1
RP,7698.307106,2742.039741,1
RQ,9543.108093,3472.530725,1
RR,8924.469257,122.6430185,1
RS,741.3562782,-8157.967235,1
RT,1188.212033,-8238.770526,1
RU,952.365034,-7922.323285,1
RV,1107.42069,-7800.837258,1
RW,467.8520727,-7844.435644,1
RX,417.9195499,-7735.284333,1
RY,1075.443937,-7848.532901,1
RZ,1404.522139,-8312.02063,1
SA,1064.829942,-7928.314701,1
SB,2004.574096,-8110.887821,1
SC,1141.899849,-7958.697486,1
SD,1308.948811,-7904.230176,1
SE,148.7052275,-7604.808583,1
SF,1496.956886,-8026.483965,1
SG,2158.804877,-8349.542905,1
SH,1869.918363,-8173.983115,1
SI,1769.590778,-7906.813535,1
SJ,1152.053611,-8127.038706,1
SK,910.4321914,-8208.535858,1
SL,542.9056414,-8335.345795,1
SM,1080.160924,-7925.281581,1
SN,672.048751,-7875.789611,1
SO,1606.592613,-8342.419529,1
SP,1198.472425,-8217.786388,1
SQ,671.3555925,-8033.538085,1
SR,1484.255344,-8227.729107,1
SS,776.6380787,-7961.964215,1
ST,1214.534741,-8088.01146,1
SU,1400.243077,-7837.261267,1
SV,919.5995327,-7435.054997,1
SW,1538.067785,-8308.530015,1
SX,1016.520125,-8246.759286,1
SY,682.8256761,-8225.159497,1
SZ,1217.976679,-7998.330416,1
TA,1869.652874,-7887.474378,1
TB,629.2649737,-8123.311651,1
TC,869.370444,-7533.566945,1
TD,603.2433803,-8095.550671,1
TE,1565.164631,-8138.225447,1
TF,1640.199445,-7845.572913,1
TG,1393.941532,-7945.3017,1
TH,1180.970281,-7826.021848,1
TI,1264.787062,-7454.423512,1
TJ,1098.21373,-7692.208686,1
TK,1185.931159,-8090.516139,1
TL,365.4428231,-7836.052585,1
TM,738.8048261,-8151.636474,1
TN,697.4959357,-8097.009433,1
TO,722.2342541,-8626.076341,1
TP,501.1729534,-8310.88694,0
TQ,1056.303338,-8082.939606,0
TR,1948.330508,-7551.04303,0
TS,571.0753318,-8048.301861,0
TT,1132.231228,-7660.052021,0
TU,747.5190113,-7978.667327,0
TV,976.0943369,-8053.104178,0
TW,1616.632783,-7816.862208,0
TX,1881.387281,-8020.375047,0
TY,2210.229349,-8197.758464,0
TZ,1328.870253,-8129.537587,0
UA,954.4276421,-8170.141587,0
UB,1476.726606,-7946.194096,0
UC,582.5290753,-8182.404325,0
UD,1484.436276,-8353.446728,0
UE,1449.349421,-8551.454373,0
UF,836.321669,-8259.285855,0
UG,1308.151869,-8181.967936,0
UH,731.415613,-7949.959223,0
UI,762.7195423,-8092.034534,0
UJ,2479.68509,-8057.122886,0
UK,1109.168264,-7767.779284,0
UL,1582.558893,-7850.37938,0
UM,2716.361592,-8249.352494,0
UN,1669.160897,-7839.769608,0
UO,562.2194671,-8349.467124,0
UP,1312.095433,-7998.493625,0
UQ,1172.830711,-7772.139497,0
UR,1852.582672,-7825.67111,0
US,1176.603035,-7815.850695,0
UT,1190.239689,-8414.405738,0
UU,1140.436686,-7786.288033,0
UV,833.2313671,-7866.765942,0
UW,1896.371795,-7893.887015,0
UX,793.1189079,-8445.55578,0
UY,1110.73113,-8315.735485,0
UZ,728.1305183,-7961.339872,0
VA,1011.801598,-8036.931586,0
VB,1116.126864,-8162.936355,0
VC,1268.002494,-8056.311353,0
VD,992.1933448,-8242.268654,0
VE,1453.859518,-7585.229373,0
VF,1589.338412,-7876.479034,0
VG,746.5282011,-8032.266111,0
VH,901.6159325,-7812.30754,0
VI,1478.113773,-8485.669596,0
VJ,1404.495283,-8048.22588,0
VK,2369.023327,-7794.01216,0
VL,843.795292,-7607.202967,0
VM,945.6328247,-8110.149723,0
VN,1477.12314,-7977.381778,0
VO,1431.726854,-7662.765518,0
VP,925.3199848,-8203.720874,0
VQ,1027.648406,-7793.055769,0
VR,1249.424791,-7928.914284,0
VS,642.0706039,-7370.572191,0
VT,284.1829311,-7910.536675,0
VU,1392.890137,-7853.381638,0
VV,1479.470786,-7914.342901,0
VW,5479.011964,12774.25181,0
VX,4365.153963,13978.02065,0
VY,4842.631896,13420.66054,0
VZ,5126.041902,14409.60661,0
WA,4712.975106,10630.03834,0
WB,4703.16969,14334.97898,0
WC,4662.400982,16441.38514,0
WD,4291.00177,15036.12728,0
WE,5483.800273,17877.77037,0
WF,5437.827903,18912.29195,0
WG,5584.788924,16689.3598,0
WH,4980.653978,14397.93753,0
WI,4713.172145,16865.77211,0
WJ,5162.527847,12401.02353,0
WK,5212.304731,12758.58354,0
WL,4621.740533,12553.77689,0
WM,5094.904888,15300.36265,0
WN,5298.748954,12336.44714,0
WO,5161.967891,12463.51054,0
WP,5270.568489,16415.24337,0
WQ,5719.044641,15584.89202,0
WR,4255.357245,19252.09557,0
WS,6109.939553,14425.70722,0
WT,4798.64111,13581.79624,0
WU,4774.371422,16458.26929,0
WV,4609.055019,18518.66792,0
WW,4880.071666,16001.44015,0
WX,5028.295881,16224.24443,0
WY,4867.136406,16829.39713,0
WZ,5181.04756,19058.52936,0
XA,4888.708266,14445.41118,0
XB,4990.651867,13543.12811,0
XC,4678.054524,17182.06473,0
XD,4888.338617,17462.81114,0
XE,4564.568814,16241.6806,0
XF,5360.099063,13230.57141,0
XG,4434.984123,17952.16129,0
XH,5027.797628,19923.97164,0
XI,4567.297316,15853.33194,0
XJ,5791.019816,15872.91464,0
XK,5867.015671,14038.30698,0
XL,4686.792809,12949.78993,0
XM,5307.110134,14292.6404,0
XN,4434.998596,16516.67229,0
XO,5464.64987,16574.83147,0
XP,5301.782087,13841.80315,0
XQ,5229.893741,13942.96035,0
XR,4623.509391,13331.37213,0
XS,5419.557608,17099.44524,0
XT,5078.424029,14774.76227,0
XU,5002.646534,13150.38371,0
XV,5281.104219,16649.89095,0
XW,5501.524516,15186.85118,0
XX,4069.18926,13021.77338,0
XY,5346.981949,16524.84891,0
XZ,4902.802488,20025.77258,0
YA,4919.38821,11793.00453,0
YB,4432.158592,13612.40091,0
YC,4916.153397,14496.46637,0
YD,4808.367328,14379.22394,0
YE,4995.110971,19040.71088,0
YF,5219.504554,16148.70771,0
YG,5425.779916,14328.53123,0
YH,4665.940637,15645.88878,0
YI,5281.214259,15747.83298,0
YJ,5264.330626,13538.02498,0
YK,3962.362271,14231.78828,0
YL,4564.937564,18067.58724,0
YM,4369.291894,17207.0476,0
YN,4542.730276,12708.80001,0
YO,5137.207977,12496.97113,0
YP,5140.119301,11538.73265,0
YQ,4459.854225,14091.28151,0
YR,5518.662481,14241.61011,0
YS,17116.65426,-1202.896665,0
YT,18309.48744,147.8117073,0
YU,17143.49254,-40.18216357,0
YV,17183.11731,683.202174,0
YW,16937.96176,-1224.16954,0
YX,17194.77167,-2750.016852,0
YY,16257.43569,-1828.206986,0
YZ,16400.57029,-986.5353387,0
ZA,17399.50914,-1158.991209,0
ZB,16172.30634,1208.984118,0
ZC,16879.97346,-1109.194036,0
ZD,16496.29039,-1186.265314,0
ZE,16236.32342,1569.833465,0
ZF,16219.94199,-673.0714521,0
ZG,16121.5513,1081.15957,0
ZH,15896.85267,1039.163683,0
ZI,17095.86601,1090.413847,0
ZJ,16417.99984,-1802.846628,0
ZK,16373.19896,-471.8260832,0
ZL,18736.83594,2626.206705,0
ZM,16736.21493,-2329.404292,0
ZN,16518.23691,-2066.182719,0
ZO,17517.633,-1018.540063,0
ZP,16511.69521,-1887.515623,0
ZQ,17275.71386,-1.915244448,0
ZR,18544.96112,-3428.312989,0
ZS,15814.10594,-11635.41627,0
ZT,15172.69018,-10570.56928,0
ZU,15230.82359,-11296.2772,0
ZV,15640.64513,-9212.29857,0
ZW,15035.13998,-9908.20124,0
ZX,15479.58883,-9487.029536,0
ZY,15617.15772,-11707.15051,0
ZZ,15086.41692,-9260.654344,0
AAA,15483.14003,-8970.9838,0
AAB,15603.63059,-12782.75852,0
AAC,15632.14945,-7601.946876,0
AAD,15631.48905,-11097.32628,0
AAE,15748.52807,-7172.864451,0
AAF,15445.4623,-11867.24751,0
AAG,15496.06283,-11111.78594,0
AAH,15659.69686,-11279.57086,0
AAI,15430.04845,-16064.16706,1
AAJ,15799.48731,-11879.79089,0
AAK,15746.98863,-11050.53335,0
AAL,15800.38913,-11708.41355,0
AAM,15020.68754,-8863.122111,0
AAN,15792.71821,-7820.969408,0
AAO,15615.42407,-11519.55343,0
AAP,15960.16892,-11890.87999,0
AAQ,15614.60024,-9586.645436,0
AAR,15989.59165,-8277.538065,0
AAS,15445.13028,-9856.195542,0
AAT,15327.71015,-9220.070134,0
AAU,15688.01307,-10092.91413,0
AAV,15708.2384,-8067.965002,1
AAW,15444.71764,-11305.37797,1
AAX,15503.05975,-9412.15165,1
AAY,15402.08302,-11107.43687,1
AAZ,15857.96441,-11368.59702,1
ABA,15466.34461,-9041.937882,1
ABB,15426.58215,-7491.245587,1
ABC,15514.38315,-7176.474957,1
ABD,14948.10424,-9097.719482,1
ABE,15054.50384,-7686.527004,1
ABF,15044.38722,-5388.97375,1
ABG,15525.64318,-8748.38451,1
ABH,15668.47585,-9021.622212,1
ABI,15666.95418,-13580.55513,1
ABJ,15453.35431,-11818.98471,1
ABK,15563.80891,-9040.584282,1
ABL,15411.37882,-10603.51598,1
ABM,15823.44791,-11357.06378,1
ABN,15983.55122,-8910.211777,1
ABO,15583.2441,-6349.129802,1
ABP,15148.11297,-7779.03238,1
ABQ,15166.02962,-11147.6325,1
ABR,15115.6959,-8790.327047,1
ABS,15826.53914,-8019.544557,1
ABT,15455.43464,-12437.29954,1
ABU,15736.26557,-9655.886585,1
ABV,15459.08421,-10072.83863,1
ABW,15677.44725,-12862.15142,1
ABX,15416.9985,-8295.789158,1
ABY,15486.37068,-8124.128068,1
ABZ,15658.96789,-8749.185954,1
ACA,15570.30773,-9440.416821,1
ACB,15599.76825,-11943.41028,1
ACC,15487.18555,-16161.83958,1
ACD,15452.79998,-10889.0324,1
ACE,15520.96346,-7970.419834,1
ACF,15648.1672,-9655.162305,1
ACG,15306.35321,-13352.34571,1
ACH,15900.29147,-7809.283286,1
ACI,15452.01588,-11737.29925,1
ACJ,15553.60626,-11375.85547,1
ACK,15175.9101,-6794.732434,1
ACL,15191.72443,-11867.13813,1
ACM,15153.27202,-11080.0538,1
ACN,15479.3647,-9075.632789,1
ACO,15286.78587,-9088.506321,1
ACP,15250.14287,-10611.15389,1
ACQ,15158.65433,-10054.31152,1
ACR,15444.22749,-7382.402245,1
ACS,15684.28045,-8758.245623,1
ACT,15409.60416,-8938.071682,1
ACU,15342.16146,-8730.138628,1
ACV,15535.69851,-6706.831878,1
ACW,15401.4107,-12233.45529,1
ACX,15462.10203,-10424.20683,1
ACY,14899.98558,-7693.263058,1
ACZ,15540.34435,-12220.79866,1
ADA,15789.62655,-10483.40273,1
ADB,15041.63161,-6367.146159,1
ADC,14988.57783,-8961.747627,1
ADD,15875.46827,-11527.31353,1
